cartridge_id,manifest_file,reference_class,source_field,source_term,resolved_id,status
FS-4010,FS-4010_INSURANCE.cartridge.json,workflow,supported_workflows,Renewal Review,WF.RENEWAL_REVIEW,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,workflow,supported_workflows,Endorsement,WF.ENDORSEMENT,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,workflow,supported_workflows,Claim,WF.CLAIM,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,workflow,supported_workflows,Commission Reconciliation,WF.COMMISSION_RECONCILIATION,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,workflow,supported_workflows,Producer Licensing,WF.PRODUCER_LICENSING,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,workflow,supported_workflows,Credit Union / Bank Insurance Referral,WF.CREDIT_UNION_BANK_INSURANCE_REFERRAL,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,agent,allowed_agents,Insurance Opportunity Agent,AGENT.INSURANCE_OPPORTUNITY_AGENT,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,agent,allowed_agents,Coverage Gap Agent,AGENT.COVERAGE_GAP_AGENT,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,agent,allowed_agents,Quote Prep Agent,AGENT.QUOTE_PREP_AGENT,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,agent,allowed_agents,Renewal Review Agent,AGENT.RENEWAL_REVIEW_AGENT,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,agent,allowed_agents,Claim Intake Agent,AGENT.CLAIM_INTAKE_AGENT,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,agent,allowed_agents,Commission Reconciliation Agent,AGENT.COMMISSION_RECONCILIATION_AGENT,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,agent,allowed_agents,Licensing Monitor,AGENT.LICENSING_MONITOR,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,agent,allowed_agents,Suitability Review Agent,AGENT.SUITABILITY_REVIEW_AGENT,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,evidence,required_evidence,customer_or_business_profile existing_policy_summary risk_inputs consent_status,EVID.CUSTOMER_OR_BUSINESS_PROFILE_EXISTING_POLICY_SUMMARY_RISK_INPUTS_CONSENT_STATUS,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,evidence,required_evidence,application quote carrier_terms underwriting_evidence customer_acceptance producer_authority,EVID.APPLICATION_QUOTE_CARRIER_TERMS_UNDERWRITING_EVIDENCE_CUSTOMER_ACCEPTANCE_PRODUCER_AUTHORITY,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,evidence,required_evidence,issued_policy coverage_summary premium_confirmation delivery_confirmation,EVID.ISSUED_POLICY_COVERAGE_SUMMARY_PREMIUM_CONFIRMATION_DELIVERY_CONFIRMATION,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,evidence,required_evidence,current_policy renewal_terms claims_history exposure_update producer_review,EVID.CURRENT_POLICY_RENEWAL_TERMS_CLAIMS_HISTORY_EXPOSURE_UPDATE_PRODUCER_REVIEW,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,evidence,required_evidence,loss_notice policy coverage_analysis investigation_evidence reserve_record payment_or_denial_approval,EVID.LOSS_NOTICE_POLICY_COVERAGE_ANALYSIS_INVESTIGATION_EVIDENCE_RESERVE_RECORD_PAYMENT_OR_DENIAL_APPROVAL,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,evidence,required_evidence,carrier_statement policy premium_record producer_split referral_attribution reconciliation_approval,EVID.CARRIER_STATEMENT_POLICY_PREMIUM_RECORD_PRODUCER_SPLIT_REFERRAL_ATTRIBUTION_RECONCILIATION_APPROVAL,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,evidence,required_evidence,producer_license appointment CE_record product_training authority_status,EVID.PRODUCER_LICENSE_APPOINTMENT_CE_RECORD_PRODUCT_TRAINING_AUTHORITY_STATUS,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,evidence,required_evidence,member_or_customer_profile trigger_signal consent referral_disclosure producer_assignment outcome,EVID.MEMBER_OR_CUSTOMER_PROFILE_TRIGGER_SIGNAL_CONSENT_REFERRAL_DISCLOSURE_PRODUCER_ASSIGNMENT_OUTCOME,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,approval,approval_gates,licensed_insurance_owner compliance_owner_if_required,APP.LICENSED_INSURANCE_OWNER_COMPLIANCE_OWNER_IF_REQUIRED,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,approval,approval_gates,licensed_insurance_owner carrier_or_authorized_agency,APP.LICENSED_INSURANCE_OWNER_CARRIER_OR_AUTHORIZED_AGENCY,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,approval,approval_gates,licensed_insurance_owner supervisory_or_compliance_owner,APP.LICENSED_INSURANCE_OWNER_SUPERVISORY_OR_COMPLIANCE_OWNER,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,approval,approval_gates,authorized_claims_owner legal_or_compliance_if_disputed,APP.AUTHORIZED_CLAIMS_OWNER_LEGAL_OR_COMPLIANCE_IF_DISPUTED,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,approval,approval_gates,finance_or_operations_owner,APP.FINANCE_OR_OPERATIONS_OWNER,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,approval,approval_gates,insurance_compliance_owner,APP.INSURANCE_COMPLIANCE_OWNER,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,approval,approval_gates,business_owner compliance_owner licensed_insurance_owner,APP.BUSINESS_OWNER_COMPLIANCE_OWNER_LICENSED_INSURANCE_OWNER,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,referrals,KPI.REFERRALS,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,referral_conversion,KPI.REFERRAL_CONVERSION,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,quotes,KPI.QUOTES,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,applications,KPI.APPLICATIONS,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,policies_issued,KPI.POLICIES_ISSUED,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,quote_to_bind,KPI.QUOTE_TO_BIND,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,premium,KPI.PREMIUM,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,commission,KPI.COMMISSION,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,cross_sell,KPI.CROSS_SELL,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,producer_productivity,KPI.PRODUCER_PRODUCTIVITY,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,policy_count,KPI.POLICY_COUNT,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,in_force_premium,KPI.IN_FORCE_PREMIUM,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,renewal_rate,KPI.RENEWAL_RATE,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,retention,KPI.RETENTION,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,lapse_rate,KPI.LAPSE_RATE,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,cancellations,KPI.CANCELLATIONS,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,reinstatements,KPI.REINSTATEMENTS,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,endorsements,KPI.ENDORSEMENTS,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,claims_count,KPI.CLAIMS_COUNT,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,claims_frequency,KPI.CLAIMS_FREQUENCY,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,claims_severity,KPI.CLAIMS_SEVERITY,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,loss_ratio,KPI.LOSS_RATIO,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,time_to_contact,KPI.TIME_TO_CONTACT,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,time_to_close,KPI.TIME_TO_CLOSE,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,reserve_accuracy,KPI.RESERVE_ACCURACY,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,denied_claims,KPI.DENIED_CLAIMS,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,reopened_claims,KPI.REOPENED_CLAIMS,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,subrogation_recovery,KPI.SUBROGATION_RECOVERY,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,licenses_current,KPI.LICENSES_CURRENT,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,appointments_current,KPI.APPOINTMENTS_CURRENT,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,CE_completion,KPI.CE_COMPLETION,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,suitability_exceptions,KPI.SUITABILITY_EXCEPTIONS,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,replacement_exceptions,KPI.REPLACEMENT_EXCEPTIONS,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,complaints,KPI.COMPLAINTS,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,earned_premium,KPI.EARNED_PREMIUM,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,unearned_premium,KPI.UNEARNED_PREMIUM,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,renewal_commission,KPI.RENEWAL_COMMISSION,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,chargebacks,KPI.CHARGEBACKS,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,billing_exceptions,KPI.BILLING_EXCEPTIONS,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,kpi,kpis,producer_payout_accuracy,KPI.PRODUCER_PAYOUT_ACCURACY,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,dashboard,dashboards,Insurance Executive Dashboard,DASH.INSURANCE_EXECUTIVE_DASHBOARD,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,dashboard,dashboards,Agency Dashboard,DASH.AGENCY_DASHBOARD,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,dashboard,dashboards,Producer Dashboard,DASH.PRODUCER_DASHBOARD,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,dashboard,dashboards,Referral Dashboard,DASH.REFERRAL_DASHBOARD,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,dashboard,dashboards,Policyholder Dashboard,DASH.POLICYHOLDER_DASHBOARD,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,dashboard,dashboards,Renewal Dashboard,DASH.RENEWAL_DASHBOARD,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,dashboard,dashboards,Claims Dashboard,DASH.CLAIMS_DASHBOARD,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,dashboard,dashboards,Commission Dashboard,DASH.COMMISSION_DASHBOARD,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,dashboard,dashboards,Insurance Compliance Dashboard,DASH.INSURANCE_COMPLIANCE_DASHBOARD,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,dashboard,dashboards,Credit Union / Bank Insurance Dashboard,DASH.CREDIT_UNION_BANK_INSURANCE_DASHBOARD,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,connector,integration_dependencies,objects.registry.json,CONN.OBJECTS_REGISTRY_JSON,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,connector,integration_dependencies,workflows.registry.json,CONN.WORKFLOWS_REGISTRY_JSON,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,connector,integration_dependencies,agents.registry.json,CONN.AGENTS_REGISTRY_JSON,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,connector,integration_dependencies,kpis.registry.json,CONN.KPIS_REGISTRY_JSON,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,connector,integration_dependencies,dashboards.registry.json,CONN.DASHBOARDS_REGISTRY_JSON,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,connector,integration_dependencies,relationships.registry.json,CONN.RELATIONSHIPS_REGISTRY_JSON,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,connector,integration_dependencies,evidence.registry.json,CONN.EVIDENCE_REGISTRY_JSON,resolved
FS-4010,FS-4010_INSURANCE.cartridge.json,connector,integration_dependencies,approvals.registry.json,CONN.APPROVALS_REGISTRY_JSON,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,object,primary_objects,ConstructionProject,OBJ.CONSTRUCTIONPROJECT,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,object,primary_objects,Sponsor,OBJ.SPONSOR,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,object,primary_objects,Borrower,OBJ.BORROWER,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,object,primary_objects,GeneralContractor,OBJ.GENERALCONTRACTOR,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,object,primary_objects,Subcontractor,OBJ.SUBCONTRACTOR,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,object,primary_objects,ConstructionLoan,OBJ.CONSTRUCTIONLOAN,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,object,primary_objects,ProjectBudget,OBJ.PROJECTBUDGET,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,object,primary_objects,ScheduleOfValues,OBJ.SCHEDULEOFVALUES,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,object,primary_objects,DrawRequest,OBJ.DRAWREQUEST,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,object,primary_objects,InspectionReport,OBJ.INSPECTIONREPORT,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,object,primary_objects,LienWaiver,OBJ.LIENWAIVER,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,object,primary_objects,TitleUpdate,OBJ.TITLEUPDATE,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,object,primary_objects,ChangeOrder,OBJ.CHANGEORDER,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,object,primary_objects,Permit,OBJ.PERMIT,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,object,primary_objects,InsurancePolicy,OBJ.INSURANCEPOLICY,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,object,primary_objects,Bond,OBJ.BOND,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,object,primary_objects,EquipmentAsset,OBJ.EQUIPMENTASSET,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,object,primary_objects,CompletionCertificate,OBJ.COMPLETIONCERTIFICATE,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,object,primary_objects,TakeoutSource,OBJ.TAKEOUTSOURCE,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,object,primary_objects,TreasuryRelationship,OBJ.TREASURYRELATIONSHIP,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,relationship,relationships,SPONSORS,REL.SPONSORS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,relationship,relationships,OWNS_OR_CONTROLS,REL.OWNS_OR_CONTROLS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,relationship,relationships,BUILDS,REL.BUILDS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,relationship,relationships,PERFORMS_WORK_ON,REL.PERFORMS_WORK_ON,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,relationship,relationships,FINANCES,REL.FINANCES,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,relationship,relationships,GOVERNS,REL.GOVERNS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,relationship,relationships,SUPPORTS,REL.SUPPORTS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,relationship,relationships,VERIFIES,REL.VERIFIES,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,relationship,relationships,SUPPORTS,REL.SUPPORTS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,relationship,relationships,CLEARS_OR_BLOCKS,REL.CLEARS_OR_BLOCKS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,relationship,relationships,MODIFIES,REL.MODIFIES,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,relationship,relationships,AUTHORIZES,REL.AUTHORIZES,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,relationship,relationships,COVERS,REL.COVERS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,relationship,relationships,SECURES_PERFORMANCE_OR_PAYMENT,REL.SECURES_PERFORMANCE_OR_PAYMENT,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,relationship,relationships,PROVES,REL.PROVES,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,relationship,relationships,RETIRES_OR_CONVERTS,REL.RETIRES_OR_CONVERTS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,relationship,relationships,CONTROLS,REL.CONTROLS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,workflow,supported_workflows,Contractor / Developer Onboarding,WF.CONTRACTOR_DEVELOPER_ONBOARDING,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,workflow,supported_workflows,Project Underwriting,WF.PROJECT_UNDERWRITING,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,workflow,supported_workflows,Construction Loan Closing,WF.CONSTRUCTION_LOAN_CLOSING,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,workflow,supported_workflows,Draw Administration,WF.DRAW_ADMINISTRATION,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,workflow,supported_workflows,Change Order Review,WF.CHANGE_ORDER_REVIEW,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,workflow,supported_workflows,Lien / Title Control,WF.LIEN_TITLE_CONTROL,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,workflow,supported_workflows,Insurance / Bond Monitoring,WF.INSURANCE_BOND_MONITORING,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,workflow,supported_workflows,Project Monitoring,WF.PROJECT_MONITORING,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,workflow,supported_workflows,Completion / Closeout,WF.COMPLETION_CLOSEOUT,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,workflow,supported_workflows,Takeout / Conversion,WF.TAKEOUT_CONVERSION,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,workflow,supported_workflows,Equipment Finance,WF.EQUIPMENT_FINANCE,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,workflow,supported_workflows,Treasury Implementation,WF.TREASURY_IMPLEMENTATION,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,agent,allowed_agents,Contractor Relationship Agent,AGENT.CONTRACTOR_RELATIONSHIP_AGENT,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,agent,allowed_agents,Project Underwriting Agent,AGENT.PROJECT_UNDERWRITING_AGENT,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,agent,allowed_agents,Budget Review Agent,AGENT.BUDGET_REVIEW_AGENT,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,agent,allowed_agents,Draw Package Reviewer,AGENT.DRAW_PACKAGE_REVIEWER,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,agent,allowed_agents,Inspection Summary Agent,AGENT.INSPECTION_SUMMARY_AGENT,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,agent,allowed_agents,Lien Waiver Agent,AGENT.LIEN_WAIVER_AGENT,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,agent,allowed_agents,Title Update Agent,AGENT.TITLE_UPDATE_AGENT,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,agent,allowed_agents,Completion Risk Agent,AGENT.COMPLETION_RISK_AGENT,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,agent,allowed_agents,Change Order Agent,AGENT.CHANGE_ORDER_AGENT,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,agent,allowed_agents,Insurance / Bond Monitor,AGENT.INSURANCE_BOND_MONITOR,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,agent,allowed_agents,Takeout Readiness Agent,AGENT.TAKEOUT_READINESS_AGENT,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,agent,allowed_agents,Treasury Opportunity Agent,AGENT.TREASURY_OPPORTUNITY_AGENT,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,evidence,required_evidence,sponsor_profile contractor_profile financials licenses insurance bonding_capacity project_history,EVID.SPONSOR_PROFILE_CONTRACTOR_PROFILE_FINANCIALS_LICENSES_INSURANCE_BONDING_CAPACITY_PROJECT_HISTORY,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,evidence,required_evidence,project_budget sources_and_uses plans_and_specs construction_contract market_or_feasibility_support appraisal environmental sponsor_financials contractor_financials takeout_plan,EVID.PROJECT_BUDGET_SOURCES_AND_USES_PLANS_AND_SPECS_CONSTRUCTION_CONTRACT_MARKET_OR_FEASIBILITY_SUPPORT_APPRAISAL_ENVIRONMENTAL_SPONSOR_FINANCIALS_CONTRACTOR_FINANCIALS_TAKEOUT_PLAN,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,evidence,required_evidence,credit_approval loan_documents equity_evidence title_commitment insurance bonds permits construction_contract plans_specs closing_checklist,EVID.CREDIT_APPROVAL_LOAN_DOCUMENTS_EQUITY_EVIDENCE_TITLE_COMMITMENT_INSURANCE_BONDS_PERMITS_CONSTRUCTION_CONTRACT_PLANS_SPECS_CLOSING_CHECKLIST,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,evidence,required_evidence,draw_request SOV invoices inspection_report lien_waivers title_update budget_status equity_status retainage_calculation,EVID.DRAW_REQUEST_SOV_INVOICES_INSPECTION_REPORT_LIEN_WAIVERS_TITLE_UPDATE_BUDGET_STATUS_EQUITY_STATUS_RETAINAGE_CALCULATION,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,evidence,required_evidence,signed_change_order scope_description cost_support schedule_impact contingency_status approval_record,EVID.SIGNED_CHANGE_ORDER_SCOPE_DESCRIPTION_COST_SUPPORT_SCHEDULE_IMPACT_CONTINGENCY_STATUS_APPROVAL_RECORD,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,evidence,required_evidence,conditional_waivers unconditional_waivers title_continuation endorsement exception_cure,EVID.CONDITIONAL_WAIVERS_UNCONDITIONAL_WAIVERS_TITLE_CONTINUATION_ENDORSEMENT_EXCEPTION_CURE,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,evidence,required_evidence,builder_risk general_liability workers_comp flood_if_applicable performance_bond payment_bond lender_endorsements,EVID.BUILDER_RISK_GENERAL_LIABILITY_WORKERS_COMP_FLOOD_IF_APPLICABLE_PERFORMANCE_BOND_PAYMENT_BOND_LENDER_ENDORSEMENTS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,evidence,required_evidence,monthly_budget draw_history inspection_history schedule_update permit_status risk_summary,EVID.MONTHLY_BUDGET_DRAW_HISTORY_INSPECTION_HISTORY_SCHEDULE_UPDATE_PERMIT_STATUS_RISK_SUMMARY,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,evidence,required_evidence,certificate_of_occupancy substantial_completion final_inspection final_waivers title_update punch_list final_budget,EVID.CERTIFICATE_OF_OCCUPANCY_SUBSTANTIAL_COMPLETION_FINAL_INSPECTION_FINAL_WAIVERS_TITLE_UPDATE_PUNCH_LIST_FINAL_BUDGET,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,evidence,required_evidence,permanent_commitment_or_sale_contract completion_evidence lease_up_or_stabilization_data appraisal_or_value_support conversion_conditions,EVID.PERMANENT_COMMITMENT_OR_SALE_CONTRACT_COMPLETION_EVIDENCE_LEASE_UP_OR_STABILIZATION_DATA_APPRAISAL_OR_VALUE_SUPPORT_CONVERSION_CONDITIONS,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,evidence,required_evidence,asset_schedule invoice_or_quote valuation maintenance_history insurance lien_search,EVID.ASSET_SCHEDULE_INVOICE_OR_QUOTE_VALUATION_MAINTENANCE_HISTORY_INSURANCE_LIEN_SEARCH,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,evidence,required_evidence,payment_flow_map account_structure control approvals positive_pay_setup wire_authority implementation_confirmation,EVID.PAYMENT_FLOW_MAP_ACCOUNT_STRUCTURE_CONTROL_APPROVALS_POSITIVE_PAY_SETUP_WIRE_AUTHORITY_IMPLEMENTATION_CONFIRMATION,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,approval,approval_gates,credit_authority,APP.CREDIT_AUTHORITY,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,approval,approval_gates,credit_authority legal_counsel operations_owner,APP.CREDIT_AUTHORITY_LEGAL_COUNSEL_OPERATIONS_OWNER,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,approval,approval_gates,credit_authority_or_delegated_draw_authority operations_owner,APP.CREDIT_AUTHORITY_OR_DELEGATED_DRAW_AUTHORITY_OPERATIONS_OWNER,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,approval,approval_gates,project_owner credit_authority_if_material,APP.PROJECT_OWNER_CREDIT_AUTHORITY_IF_MATERIAL,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,approval,approval_gates,legal_counsel credit_authority_if_material,APP.LEGAL_COUNSEL_CREDIT_AUTHORITY_IF_MATERIAL,resolved
FS-4011,FS-4011_CONSTRUCTION_FINANCE.cartridge.json,approval,approval_gates,credit_authority executive_owner_if_material,APP.CREDIT_AUTHORITY_EXECUTIVE_OWNER_IF_MATERIAL,resolved
